Price,Close,High,Low,Open,Volume,Ticker,SMA_5,SMA_10,EMA_5,EMA_10,RSI,MACD,Signal_Line,MA20,20DaySTD,Upper_Band,Lower_Band,Momentum
Ticker,TSLA,TSLA,TSLA,TSLA,TSLA,,,,,,,,,,,,,
Date,,,,,,,,,,,,,,,,,,
2020-06-01,59.87333297729492,59.93333435058594,56.939998626708984,57.20000076293945,224092500,TSLA,,,59.87333297729492,59.87333297729492,,0.0,0.0,,,,,
2020-06-02,58.770668029785156,60.57733154296875,58.06666564941406,59.64666748046875,203484000,TSLA,,,59.50577799479167,59.672848441384055,,-0.08796187615462259,-0.01759237523092452,,,,,
2020-06-03,58.86399841308594,59.862667083740234,58.67333221435547,59.20800018310547,119242500,TSLA,,,59.29185146755643,59.525784799875304,,-0.14843030266596458,-0.04375996071793253,,,,,
2020-06-04,57.62533187866211,59.71666717529297,57.229331970214844,59.32533264160156,133315500,TSLA,,,58.736344937925,59.18024790510926,,-0.29292534267685255,-0.09359303710971655,,,,,
2020-06-05,59.04399871826172,59.10133361816406,57.746665954589844,58.522666931152344,117178500,TSLA,58.83546600341797,,58.83889619803725,59.15547532568243,,-0.2896255225158839,-0.13279953419095003,,,,,
2020-06-08,63.327999114990234,63.33333206176758,60.61066818237305,61.266666412353516,212620500,TSLA,59.52639923095703,,60.33526383702158,59.91411601464748,,0.05800400381667714,-0.0946388265894246,,,,,3.4546661376953125
2020-06-09,62.711334228515625,63.62933349609375,61.595333099365234,62.66733169555664,170823000,TSLA,60.31453247070313,,61.127287300852934,60.42270114444169,,0.2805096645143976,-0.01960912836866016,,,,,3.9406661987304688
2020-06-10,68.336669921875,68.49866485595703,65.5,66.12533569335938,278451000,TSLA,62.209066772460936,,63.53041484119363,61.86160455852047,,0.9003854976992329,0.16438979684491847,,,,,9.472671508789062
2020-06-11,64.85600280761719,67.9306640625,64.80000305175781,66.01333618164062,238747500,TSLA,63.65520095825195,,63.972277496668156,62.40604060381078,,1.0981223436702194,0.3511363062099787,,,,,7.230670928955078
2020-06-12,62.35200119018555,65.8653335571289,60.84000015258789,65.33333587646484,251451000,TSLA,64.31680145263672,61.576133728027344,63.43218539450729,62.396215255878914,,1.0407807424715116,0.4890651934622853,,,,,3.308002471923828
2020-06-15,66.05999755859375,66.5893325805664,60.56666564941406,61.18600082397461,235458000,TSLA,64.86320114135742,62.194800186157224,64.30812278253612,63.062357492736155,,1.2797888194398865,0.6472099186578055,,,,,2.7319984436035156
2020-06-16,65.47533416748047,67.52532958984375,64.15933227539062,67.4566650390625,210766500,TSLA,65.41600112915039,62.86526679992676,64.69719324418423,63.50108052450784,,1.405821557153196,0.7989322463568835,,,,,2.7639999389648438
2020-06-17,66.11933135986328,67.0,65.50466918945312,65.84733581542969,148362000,TSLA,64.97253341674805,63.59080009460449,65.17123928274393,63.9771261309361,,1.5399173919944076,0.9471292754843884,,,,,-2.2173385620117188
2020-06-18,66.9306640625,67.94667053222656,66.2979965209961,66.86666870117188,146278500,TSLA,65.38746566772461,64.52133331298828,65.7577142093293,64.51413302758408,63.513584383443046,1.6921510121858176,1.0961336228246743,,,,,2.0746612548828125
2020-06-19,66.72666931152344,67.73133087158203,66.0893325805664,67.51866912841797,130195500,TSLA,66.26239929199218,65.28960037231445,66.08069924339401,64.91641235193669,63.021243363214055,1.7758655092700053,1.2320800001137404,,,,,4.374668121337891
2020-06-22,66.28800201416016,67.2586669921875,66.00133514404297,66.663330078125,95436000,TSLA,66.30800018310546,65.58560066223144,66.14980016698273,65.16579229052277,64.65253845501287,1.7862226042412317,1.3429085209392388,,,,,0.22800445556640625
2020-06-23,66.78533172607422,67.46666717529297,66.267333984375,66.59200286865234,95479500,TSLA,66.56999969482422,65.99300041198731,66.36164402001323,65.46025400607758,65.20060259487283,1.8136543496364368,1.4370576866786784,,,,,1.30999755859375
2020-06-24,64.0566635131836,66.72533416748047,63.542667388916016,66.27400207519531,164394000,TSLA,66.15746612548828,65.56499977111817,65.59331718440336,65.2050557346423,61.6738090112492,1.5968064938649107,1.469007448115925,,,,,-2.0626678466796875
2020-06-25,65.73200225830078,65.73200225830078,62.47666549682617,63.61800003051758,138817500,TSLA,65.91773376464843,65.65259971618653,65.63954554236918,65.30086419348929,62.02763332700846,1.5423594811887185,1.4836778547304839,,,,,-1.1986618041992188
2020-06-26,63.982666015625,66.33333587646484,63.65800094604492,66.31866455078125,132823500,TSLA,65.36893310546876,65.81566619873047,65.0872523667878,65.06119179751396,51.295446922082135,1.3425766287510257,1.4554576095345921,63.695899963378906,3.2557791198640325,70.20745820310697,57.18434172365084,-2.7440032958984375
2020-06-29,67.29000091552734,67.33333587646484,63.23466873168945,64.60066986083984,135396000,TSLA,65.56933288574218,65.93866653442383,65.82150188303432,65.46642981897094,58.188278765999,1.4345845668190975,1.4512830009914932,64.06673336029053,3.2196522449951566,70.50603785028085,57.627428870300214,1.0019989013671875
2020-06-30,71.98733520507812,72.51266479492188,66.91533660888672,67.0999984741211,253777500,TSLA,66.60973358154297,66.5898666381836,67.87677965704893,66.65204898008133,56.75282242280989,1.8650381417731268,1.5340340291478198,64.72756671905518,3.425221176361374,71.57800907177793,57.877124366332424,5.202003479003906
2020-07-01,74.64199829101562,75.68866729736328,72.03333282470703,72.19999694824219,199903500,TSLA,68.72680053710937,67.44213333129883,70.13185253503784,68.10476703661483,68.67224386529543,2.3928020932019507,1.7057876419586462,65.51646671295165,3.800124084828751,73.11671488260916,57.91621854329415,10.585334777832031
2020-07-02,80.57733154296875,81.86666870117188,79.04000091552734,81.43199920654297,258751500,TSLA,71.69586639404297,68.8068000793457,73.61367887101481,70.37250603777008,80.74864423744646,3.2524978462640775,2.0151296828197323,66.664066696167,4.660008155444677,75.98408300705636,57.34405038527764,14.845329284667969
2020-07-06,91.43866729736328,91.85266876220703,84.40266418457031,85.11266326904297,308548500,TSLA,77.18706665039062,71.27799987792969,79.55534167979764,74.20271717587792,84.49188944382705,4.755414489654612,2.5631866441867084,68.28380012512207,6.942783134915271,82.16936639495262,54.39823385529153,27.45600128173828
2020-07-07,92.65733337402344,95.30000305175781,89.11399841308594,93.6673355102539,322345500,TSLA,82.26053314208984,73.91493301391601,83.92267224453957,77.5581019391771,86.3169146034772,5.97593605409979,3.245736526169325,69.75026683807373,8.712789095075872,87.17584502822547,52.32468864792199,25.367332458496094
2020-07-08,91.05867004394531,94.48400115966797,87.42266845703125,93.66666412353516,244669500,TSLA,86.07480010986328,76.34226684570312,86.30133817767482,80.01275068549859,82.4917136805802,6.73655460898253,3.943900142731966,71.16763362884521,9.751286244444206,90.67020611773361,51.6650611399568,19.071334838867188
2020-07-09,92.9520034790039,93.90399932861328,90.08533477783203,93.1326675415039,175764000,TSLA,89.73680114746094,79.23180084228515,88.51822661145118,82.36534210249954,82.97179424469371,7.406746119918324,4.636469338169238,72.39840030670166,10.8649915032605,94.12838331322266,50.668417300180664,18.31000518798828
2020-07-10,102.97666931152344,103.2613296508789,91.73400115966797,93.06666564941406,350064000,TSLA,94.21666870117187,82.95626754760742,93.33770751147527,86.11285614050388,86.7791264561257,8.6471060183178,5.438596674198951,74.30443363189697,12.6665666047826,99.63756684146217,48.971300422331765,22.399337768554688
2020-07-13,99.80400085449219,119.66600036621094,98.0739974975586,110.5999984741211,584781000,TSLA,95.88973541259766,86.53840103149415,95.49313862581425,88.60215517941084,82.21783199222153,9.267265081536337,6.204330355666428,76.17703361511231,13.544528813544293,103.2660912422009,49.08797598802372,8.365333557128906
2020-07-14,101.12000274658203,106.0,95.4000015258789,103.73332977294922,351271500,TSLA,97.58226928710937,89.92140121459961,97.36875999940352,90.87812746435105,82.49337325621858,9.752515038908044,6.9139672923147515,77.93003387451172,14.407541970811435,106.7451178161346,49.11494993288885,8.462669372558594
2020-07-15,103.06732940673828,103.33333587646484,97.13333129882812,102.86666870117188,245517000,TSLA,99.98400115966797,93.02940063476562,99.26828313518178,93.09434599933054,87.47278147556763,10.176899154594551,7.566553664770712,79.80963363647462,15.131135943289644,110.0719055230539,49.54736174989533,12.008659362792969
2020-07-16,100.04266357421875,102.11399841308594,97.73332977294922,98.47733306884766,214512000,TSLA,101.40213317871094,95.56946716308593,99.5264099481941,94.35767646749203,82.12528782530806,10.152133889309269,8.083669709678423,81.50580024719238,15.414425445294505,112.33465113778139,50.67694935660337,7.090660095214844
2020-07-17,100.05599975585938,102.50066375732422,99.33333587646484,100.89666748046875,139950000,TSLA,100.81799926757813,97.517333984375,99.70293988408253,95.39373524719518,84.91058167090708,10.018100925136181,8.470555952769976,83.16206703186035,15.54500535479491,114.25207774145017,52.07205632227053,-2.9206695556640625
2020-07-20,109.53333282470703,110.0,99.19999694824219,101.267333984375,256821000,TSLA,102.7638656616211,99.32680053710938,102.97973753095738,97.96457117037914,86.52035355340631,10.554949520804527,8.887434666376887,85.30240020751953,16.100012221908095,117.50242465133572,53.102375763703336,9.729331970214844
2020-07-21,104.55733489990234,111.66666412353516,103.86666870117188,109.32866668701172,241608000,TSLA,103.45133209228516,100.51680068969726,103.5056033206057,99.1632554848379,78.02251166493606,10.458327366477022,9.201613206396914,87.21586685180664,15.99502481323247,119.20591647827158,55.2258172253417,3.4373321533203125
2020-07-22,106.15533447265625,108.4280014038086,104.13333129882812,106.5999984741211,212416500,TSLA,104.06893310546874,102.02646713256836,104.38884703795588,100.43454257353216,77.61550329028137,10.390918779956039,9.43947432110874,89.18436698913574,15.769344626716103,120.72305624256795,57.64567773570353,3.0880050659179688
2020-07-23,100.87133026123047,112.5999984741211,98.71800231933594,111.93000030517578,364927500,TSLA,104.23466644287109,102.81839981079102,103.21634144571408,100.51395851675002,67.9892204314997,9.798174750517262,9.511214406990446,91.02510032653808,14.800764584315248,120.62662949516857,61.42357115790759,0.8286666870117188
2020-07-24,94.46666717529297,97.66666412353516,91.10266876220703,94.40066528320312,290949000,TSLA,103.1167999267578,101.96739959716797,100.29978335557371,99.41445100012146,52.91437842909244,8.711200751930392,9.351211675978435,92.46183357238769,13.55885715067632,119.57954787374032,65.34411927103505,-5.589332580566406
2020-07-27,102.63999938964844,103.19599914550781,94.19999694824219,95.66666412353516,240730500,TSLA,101.73813323974609,102.2509994506836,101.07985536693197,100.00091434367181,58.47367531980022,8.412313713135077,9.163432083409765,94.39470024108887,11.944657781695273,118.28401580447942,70.50538467769832,-6.893333435058594
2020-07-28,98.43267059326172,104.3133316040039,98.29467010498047,100.26667022705078,237130500,TSLA,100.51320037841796,101.98226623535156,100.19746044237523,99.71577911632451,55.99388880885566,7.746648764929731,8.880075419713759,95.95183372497559,10.115046963019129,116.18192765101384,75.72173979893734,-6.124664306640625
2020-07-29,99.94066619873047,102.32066345214844,99.13333129882812,100.06666564941406,141403500,TSLA,99.27026672363282,101.66959991455079,100.11186236116032,99.75666767676196,55.71648061299637,7.257131446231554,8.555486625017318,97.3495002746582,8.41838053474923,114.18626134415666,80.51273920515973,-6.214668273925781
2020-07-30,99.16600036621094,100.8826675415039,98.06666564941406,99.19999694824219,114315000,TSLA,98.9292007446289,101.58193359375,99.79657502951054,99.64927362029813,46.327230285422765,6.729107424187461,8.190210784851347,98.57570037841796,6.505508508322707,111.58671739506337,85.56468336177255,-1.7053298950195312
2020-07-31,95.38400268554688,101.13666534423828,94.73200225830078,101.0,183123000,TSLA,99.11266784667968,101.11473388671875,98.32571758152265,98.87376981397972,45.78940712397469,5.937030584251644,7.7395747447314065,99.31603393554687,5.02307808752924,109.36219011060535,89.26987776048838,0.9173355102539062
2020-08-03,99.0,100.65399932861328,96.29199981689453,96.61333465576172,132139500,TSLA,98.38466796875,100.06140060424805,98.55047838768178,98.89672075689249,48.065219372967114,5.537254719537486,7.2991107396926225,99.69410057067871,4.671206542431058,109.03651365554083,90.3516874858166,-3.6399993896484375
2020-08-04,99.13333129882812,101.82733154296875,97.46666717529297,99.6673355102539,126225000,TSLA,98.52480010986328,99.51900024414063,98.74476269139723,98.93974085542624,46.286764762904525,5.171573507835632,6.873603293321224,100.01790046691895,4.372670404245881,108.7632412754107,91.27255965842718,0.7006607055664062
2020-08-05,99.00133514404297,99.98933410644531,97.88733673095703,99.53266906738281,74217000,TSLA,98.33693389892578,98.8036003112793,98.83028684227915,98.95093981699291,48.960334595253556,4.815606215575414,6.462003877772062,100.41503372192383,3.8449966234898043,108.10502696890345,92.72504047494422,-0.9393310546875
2020-08-06,99.30533599853516,101.15399932861328,98.48400115966797,99.38866424560547,89884500,TSLA,98.36480102539062,98.64700088500976,98.98863656103117,99.01537548636422,49.25485986993718,4.506086539484016,6.070820410114453,100.73270034790039,3.4367391872596977,107.60617872241978,93.859221973381,0.13933563232421875
2020-08-07,96.84733581542969,99.98332977294922,94.33399963378906,99.96932983398438,133446000,TSLA,98.65746765136718,98.88506774902343,98.27486964583068,98.62118645528521,35.36838125923792,4.0161541685153,5.659887161794623,100.42623367309571,3.498831180542882,107.42389603418147,93.42857131200995,1.4633331298828125
2020-08-10,94.57133483886719,97.16666412353516,92.38933563232422,96.53333282470703,112834500,TSLA,97.77173461914063,98.07820129394531,97.04035804350951,97.88484979775465,37.71749405725574,3.4049745501841926,5.208904639472538,100.16460037231445,3.735450370689425,107.63550111369331,92.6936996309356,-4.4286651611328125
2020-08-11,91.6259994506836,94.66666412353516,91.0,93.06666564941406,129387000,TSLA,96.27026824951172,97.3975341796875,95.23557184590088,96.74687700737809,32.7026164385675,2.6523714615490803,4.697598003887847,99.68990020751953,4.183968822458453,108.05783785243644,91.32196256260262,-7.507331848144531
2020-08-12,103.65066528320312,105.66666412353516,95.66666412353516,98.0,327441000,TSLA,97.20013427734375,97.76853408813477,98.0406029916683,98.00211123934628,52.851225172270645,2.9917313136564587,4.356424665841569,99.71906700134278,4.210700185495869,108.14046737233451,91.29766663035105,4.649330139160156
2020-08-13,108.06666564941406,110.07866668701172,104.48400115966797,107.4000015258789,306379500,TSLA,98.95240020751953,98.65860061645508,101.38262387758355,99.83203022299496,64.5452511452755,3.5757912690092013,4.200297986475096,100.12026710510254,4.606793513090107,109.33385413128275,90.90668007892234,8.761329650878906
2020-08-14,110.04733276367188,111.25333404541016,108.44266510009766,110.99933624267578,188664000,TSLA,101.59239959716797,100.12493362426758,104.27086017294633,101.68935795766349,59.13178214458897,4.1506402771151585,4.190366444603109,100.61983375549316,5.113344504984518,110.8465227654622,90.39314474552413,13.199996948242188
